h3,lat,lon,area,CIS,CIS_adj,hidden_uplift_%,enf_days,police_station
8961892e897ffff,12.98261716882865,77.63621516145594,BDA Complex,8.98,12.39,38.0,3,Jeevanbheemanagar
89601690083ffff,13.195181853886531,77.69949502264802,Bavapura,8.98,11.38,27.0,6,Devanahalli Airport
8961892e877ffff,12.997612532729345,77.62803993872566,ITC Mud Fort Apartments,8.97,12.38,38.0,3,Pulikeshinagar(F.Town)
8960169661bffff,13.10672278017747,77.59977847952023,Kendriya Vihar Apartment,8.96,11.73,31.0,6,Yelahanka
8961892eb8bffff,13.004050556630327,77.62092410060006,Lazar Layout,8.95,11.21,25.0,7,Pulikeshinagar(F.Town)
8960145841bffff,12.979748662660024,77.53446915954552,Selvam Industrial Estate,8.9,12.1,36.0,3,Vijayanagara
8960145952bffff,13.026766143323584,77.53284478908287,Arge Urban Bloom,8.9,11.85,33.0,5,Yeshwanthpura
8960145164bffff,12.907068663192508,77.53927437173499,DS Max Savera,8.89,11.55,30.0,6,K.S. Layout
8960145908fffff,13.040615939602745,77.54691100029375,Renaissance Reserva,8.88,11.32,27.0,6,Jalahalli
89618925cafffff,12.920696358870064,77.61229263276061,Gangotri Circle,8.84,11.57,31.0,5,Madiwala
8961892c927ffff,13.037338972614858,77.57152571093596,Judicial Layout,8.84,11.88,34.0,4,Kodigehalli
89618924103ffff,12.881149119034712,77.60982008745884,Rashi Pride,8.8,11.61,32.0,5,Hulimavu
8961892c1abffff,13.033926198004067,77.63829004097612,Hennuru - Bagaluru Road,8.8,11.72,33.0,5,Hennuru
89601458537ffff,12.968099337675113,77.50120531551633,Yashawini Layout,8.79,11.59,32.0,5,Jnanabharathi
89601696197ffff,13.08011993414931,77.55779890656046,HMT Layout,8.78,12.12,38.0,3,Yelahanka
8960145a0c7ffff,12.94016379656733,77.54884594532474,Ramakrishna Yogashram,8.78,11.93,36.0,3,Banashankari
89601459593ffff,13.013902772674367,77.54706737108187,Ashokapuram,8.78,12.12,38.0,3,Rajajinagar
89618921d27ffff,12.96941626426933,77.7347880656445,Dr BR Ambedkar Circle,8.77,11.4,30.0,6,Whitefield
8961892eb6bffff,13.019042668804397,77.6127489679529,Tiger Tippu Circle,8.73,11.73,34.0,4,K.G. Halli
8960145a03bffff,12.942337609283829,77.53805690902635,Giri Nagar,8.73,11.62,33.0,4,Byatarayanapura
89618925573ffff,12.923739781028996,77.65508475215235,SM Industrial Estate,8.72,12.65,45.0,2,Bellandur
89618924393ffff,12.89393514088826,77.62086817012067,Seenappa Layout,8.72,12.4,42.0,2,Madiwala
89601696487ffff,13.074679861986148,77.593218506281,Vista Pixel,8.72,11.85,36.0,3,Yelahanka
89618925b9bffff,12.94962990494161,77.59292086213124,Dr Ambedkar Social Welfare Association,8.66,11.17,29.0,6,Wilson Garden
89618920807ffff,12.939534165309977,77.71739765314878,Bellevue,8.66,11.77,36.0,3,Whitefield
8960145b393ffff,12.998891592270846,77.56366176319445,Kasturi Dham Apartment,8.64,11.5,33.0,4,Malleshwaram
89618924e83ffff,12.888681905892136,77.59731118778471,Arakere,8.63,10.93,27.0,7,Hulimavu
8961892ecc7ffff,12.977205187689027,77.65479044173044,Sir CV Raman Circle,8.62,11.12,29.0,7,Banaswadi
8960145b66fffff,13.010569114131584,77.5885290165443,Vasanth Enclave,8.62,11.48,33.0,5,R.T. Nagar
8961892cecfffff,13.055327992693885,77.63142641595768,Thanisandra Circle,8.62,12.51,45.0,2,Hennuru
8961892eccbffff,12.981468901377603,77.6584765101982,Poojari Marappa Layout,8.61,12.02,40.0,3,Banaswadi
8960145a487ffff,12.917677772131546,77.56110134237916,BT Somanna Circle,8.61,11.57,34.0,4,Banashankari
8961892ed37ffff,12.967710189389452,77.61910566724188,ASC Junction,8.58,11.84,38.0,3,Halasur
8960145a627ffff,12.94762975162389,77.55318063512433,Kalidasa Circle,8.55,11.62,36.0,3,Basavanagudi
89618925d37ffff,12.91543928020999,77.58873602167279,Shanthi Park Apartments,8.55,11.8,38.0,3,J.P. Nagar
89618925807ffff,12.93998639045414,77.5993780545463,Hombegowda Nagar,8.55,11.62,36.0,3,Wilson Garden
89618924063ffff,12.896049586345386,77.62692254536817,Smt Ramakka Layout,8.55,11.19,31.0,5,Madiwala
8960145b66bffff,13.011628311368089,77.5915560771436,Vasanth Enclave,8.54,11.61,36.0,4,R.T. Nagar
8960145b293ffff,13.006305680972789,77.58484646000767,Palace Ground,8.49,11.3,33.0,4,Sadashivanagar
8961892db27ffff,13.112048401484305,77.60649166905769,Venkatachala Layout,8.49,12.32,45.0,2,Yelahanka
89601458607ffff,13.000054506936817,77.5330023478851,Kurubarahalli,8.49,10.82,27.0,6,Vijayanagara
8960145a22bffff,12.966907708655937,77.54026981935905,Vijay Mansion,8.49,11.72,38.0,2,Vijayanagara
8960145816bffff,12.996975271385448,77.4902596069743,Sri Akadantha Nagar,8.48,11.7,38.0,3,Kamakshipalya
8960145a67bffff,12.957212949522418,77.56356657649745,Chamarajpet,8.48,11.7,38.0,3,Chamarajpet
8960145b477ffff,12.982789587899358,77.58565515524269,Khanija Bhawan,8.45,10.82,28.0,6,High ground
896014594cbffff,13.03413499257269,77.57087028038396,Jaladarshini Layout,8.44,11.34,34.0,4,Kodigehalli
8961892ea53ffff,13.021078300495684,77.644094165997,HRBR Layout Extension,8.43,10.87,29.0,5,Banaswadi
89601458467ffff,12.985122483196985,77.5243348654607,Vinayaka Nagar,8.43,10.96,30.0,5,Kamakshipalya
89601458527ffff,12.970243243301331,77.49883606921509,Sri Maregowda Circle,8.43,12.33,46.0,1,Jnanabharathi
8961892ea43ffff,13.023224341852869,77.64172169397364,HRBR Layout Extension,8.42,10.6,26.0,7,Banaswadi
8960145a1a7ffff,12.925318822203097,77.51492623005772,Sri Pattanagere Jayanna Circle,8.39,10.98,31.0,5,Kengeri
8960145ae2bffff,12.95208451181216,77.49793533615369,Ullal Junction,8.39,10.69,27.0,6,Jnanabharathi
8961892c557ffff,13.02743255007744,77.66227148169453,Swamy Vivekananda Heights,8.38,10.81,29.0,5,Hennuru
896189241afffff,12.875830264619305,77.60311161798273,Gramatana,8.37,12.82,53.0,1,Hulimavu
89618925cb7ffff,12.91534443050571,77.6140077932748,29th Main Road,8.37,10.96,31.0,5,Mico Layout
8960145b447ffff,12.984907160637876,77.59170863903279,Krishna Apartment,8.36,11.03,32.0,4,Cubbon Park
89618925847ffff,12.947453631409948,77.60371643249636,Eramma Layout,8.33,10.55,27.0,7,Adugodi
8961892e863ffff,13.000817448503525,77.62869630748011,St Marys Town,8.26,11.1,34.0,3,Pulikeshinagar(F.Town)
8960145b38fffff,13.003180930915402,77.55892035681904,Rajaji Nagar,8.25,11.73,42.0,2,Malleshwaram
8961892443bffff,12.874602318527776,77.64220886074175,Paramount Sumadhura Serene,8.24,10.79,31.0,6,Hulimavu
89618921967ffff,12.9919269610892,77.72251941031418,Maruthi Nagar,8.23,11.36,38.0,3,Mahadevapura
8961892ce3bffff,13.054294129320542,77.61996755477753,Manayata Residency,8.22,11.93,45.0,2,Hennuru
8961892cccbffff,13.033953259494567,77.6298597846779,HBR Layout,8.19,11.3,38.0,3,Hennuru
8961892e38fffff,13.002788904473968,77.67691066477606,Kotturu,8.18,10.63,30.0,5,K.R. Pura
896016960cfffff,13.100359123229673,77.58161051774724,Sector B,8.18,10.79,32.0,5,Yelahanka
896189266c7ffff,12.842327927423153,77.68621161593785,GPR Royale Layout,8.13,10.48,29.0,6,Electronic City
8961892eb0fffff,13.010487807572206,77.61380853340617,Muslim Colony,8.1,10.6,31.0,5,K.G. Halli
8961892cd13ffff,13.021214840559358,77.60194985737418,Dr Rajkumar Circle,8.1,10.32,27.0,6,R.T. Nagar
89601696013ffff,13.09609451121882,77.57792726991453,Yelahanka New Town,8.07,11.14,38.0,3,Yelahanka
89618920e4fffff,12.957613408823768,77.7436254230179,Sigma Soft Teck Park,8.07,11.27,40.0,3,Whitefield
896189219afffff,12.980159470758847,77.72291911970346,Tata Communications Data Center,8.07,11.27,40.0,3,Mahadevapura
89618924a17ffff,12.908004122768983,77.57597747034097,Sarakki,8.07,11.14,38.0,3,J.P. Nagar
89618925d33ffff,12.91649701314484,77.59176215566174,Bangalore Central Mall JP Nagar,8.07,10.97,36.0,3,Jayanagara
8961892549bffff,12.91934258443281,77.6851209577532,Adarsh Palm Retreat Lake Front,8.07,10.97,36.0,3,HAL Old Airport
8960145b317ffff,13.005325471274679,77.55654969906209,Block A,8.07,11.14,38.0,3,Malleshwaram
89618921d8bffff,12.966142114096204,77.75100712370907,Vaswani Pinnacle,8.02,11.07,38.0,3,Whitefield
8960145b2b7ffff,13.005273116246991,77.57339557126706,Kodandarampura,8.01,11.39,42.0,2,Sadashivanagar
8960145a3d3ffff,12.954093394097018,77.53765102989712,Kavika Layout,8.0,10.47,31.0,4,Byatarayanapura
8961892eba7ffff,12.999814890064073,77.60881249961605,Weave,8.0,10.65,33.0,4,Pulikeshinagar(F.Town)
896189240dbffff,12.889571777945143,77.6424629473342,Kudlu Gate,7.96,12.19,53.0,1,Electronic City
89618921ab7ffff,13.004657085544283,77.75046934296134,Esplanade,7.96,12.19,53.0,1,Mahadevapura
89618925e63ffff,12.955949167990005,77.61950882684387,Sannenahalli,7.96,12.19,53.0,1,Ashok Nagar
8961892eab3ffff,13.006140102139685,77.63540986766473,Munikalappa Garden Layout,7.96,12.19,53.0,1,Banaswadi
8961892cb2bffff,13.064031082544949,77.57979695516589,Block C,7.94,10.57,33.0,5,Kodigehalli
89618925a03ffff,12.963476712834238,77.60699576651213,Senior Police Officers Residential Complex,7.92,10.77,36.0,4,Ashok Nagar
8960145a89bffff,12.935011270194247,77.49164313653434,Gollarahatti,7.91,10.28,30.0,5,Jnanabharathi
8961892cdabffff,13.019096268372735,77.59589489285925,RT Nagar,7.91,11.48,45.0,2,R.T. Nagar
896014585bbffff,12.964870208012577,77.50896740110223,BDA Layout,7.88,10.71,36.0,4,Jnanabharathi
896014590c7ffff,13.044879477251657,77.5505918696383,Sri Veera Madakari Nayaka Circle,7.86,10.68,36.0,3,Jalahalli
8961892ec8fffff,12.972941569872443,77.6511046274218,Market Circle,7.86,10.68,36.0,3,Jeevanbheemanagar
8961892e163ffff,12.99320212604278,77.66650643357218,Pai Layout,7.86,10.56,34.0,3,Mahadevapura
8961892e097ffff,12.982403533476212,77.69523800878703,Zonasha Frontier,7.83,10.52,34.0,4,Mahadevapura
89618924e0bffff,12.899385328230867,77.59388120076615,Esteem Heritage,7.81,10.22,31.0,6,J.P. Nagar
89618925c2bffff,12.929252865868168,77.61123335192904,Prestige Lexington Towers,7.77,11.04,42.0,2,Madiwala
896016960d7ffff,13.095011561945622,77.58332661992726,Yelahanka New Town,7.77,11.04,42.0,2,Yelahanka
89618927663ffff,12.903207621760599,77.70713229299443,Bren Champions Square,7.76,10.43,34.0,4,Whitefield
8961892dd87ffff,13.06708775249275,77.63102352733321,Shirdi Sai Rathan Layout,7.76,10.43,34.0,4,Hennuru
89618925dd3ffff,12.916433958136297,77.60860983795502,BTM Circle,7.75,10.07,30.0,5,Mico Layout
8960145a44fffff,12.935843540579725,77.56200634215584,Vidyapeeta Circle,7.73,10.99,42.0,2,Basavanagudi
8961892596bffff,12.944338715185207,77.57778958637448,Madhav Rao Circle,7.72,10.28,33.0,4,Basavanagudi
8961892eecfffff,13.002848202938093,77.66004536245585,Kasturi Nagar,7.66,10.03,31.0,5,Banaswadi
8960145a61bffff,12.949717839722414,77.56765226502576,Ashrama Circle,7.66,9.95,30.0,5,Basavanagudi
89601458103ffff,12.986282938212787,77.49369027075385,Herohalli Cross,7.65,10.01,31.0,5,Kamakshipalya
8961892ea73ffff,13.021106158146827,77.63566371312788,Sena Vihar Apartment,7.65,10.68,40.0,3,Banaswadi
896014590d3ffff,13.043795616831037,77.5559887571566,Dr GP Rajarathnam Circle,7.63,9.67,27.0,6,Jalahalli
8960145a027ffff,12.94022074906546,77.53200828616875,BDA Layout,7.63,10.37,36.0,4,Byatarayanapura
8960145a48fffff,12.920881750237573,77.5617563515969,Kadirenahalli New Colony,7.62,10.36,36.0,3,Banashankari
89618924abbffff,12.904799908598092,77.57532223574441,Salarpuria Aristocracy,7.61,10.82,42.0,2,J.P. Nagar
8961892e2c3ffff,13.01552214132805,77.70484546982513,Vinayaka Layout,7.61,9.89,30.0,5,K.R. Pura
8961892e253ffff,13.020875593512836,77.70312958380573,TC Palya,7.59,9.86,30.0,6,K.R. Pura
89618920cbbffff,12.919132880227288,77.73572684754313,,7.59,11.01,45.0,2,Whitefield
89618924e53ffff,12.901500241489833,77.59993366270427,Bruchini Palya Industrial Area,7.55,10.05,33.0,4,J.P. Nagar
8960145b68fffff,12.995579210401349,77.59670287877348,Joynagar,7.54,9.72,29.0,5,R.T. Nagar
89601459c47ffff,13.037529149784282,77.50415578105175,HMT Layout,7.53,9.71,29.0,5,Peenya
89618924b1bffff,12.904861924373707,77.5584814900284,Govinayakanahalli,7.53,10.03,33.0,5,K.S. Layout
89601459457ffff,13.035219562168379,77.56547271012812,Devasandra Circle,7.53,9.71,29.0,5,Sadashivanagar
89601690e83ffff,13.202758130798589,77.66164695262967,Godrej MSR City,7.52,10.38,38.0,3,Devanahalli Airport
896016961b7ffff,13.08014218999089,77.54937500285969,Ganesh Layout,7.52,9.92,32.0,4,Yelahanka
89601696627ffff,13.104623829987522,77.58529402016448,RWF West Colony,7.49,9.88,32.0,4,Yelahanka
8961892cc0bffff,13.033980045927516,77.62143032393972,Sri Muthu Mariyamma Circle,7.48,10.05,34.0,4,K.G. Halli
8961892424bffff,12.921657518794396,77.64059952835561,Bildens Swarganga,7.48,9.87,32.0,4,Madiwala
8961892da3bffff,13.121594196224729,77.6337547063081,Niranthara Layout,7.48,10.05,34.0,4,Chikkajala
89601690467ffff,13.194098805361145,77.70490304435285,Arisinakunte,7.46,9.69,30.0,5,Devanahalli Airport
8960145958fffff,13.018190907181403,77.54232638902575,Dr Rajkumar Circle,7.45,10.28,38.0,3,Rajajinagar
89601458667ffff,13.007545868229085,77.52891674453171,Narasimhaswamy Layout,7.41,10.07,36.0,4,Rajajinagar
8961892ec93ffff,12.968647330329622,77.65584919553598,DOS Colony,7.38,9.66,31.0,4,Jeevanbheemanagar
89618924407ffff,12.872453800291844,77.6445801987604,Yellappa Layout,7.37,10.02,36.0,4,Electronic City
89601459b17ffff,13.057913475664773,77.46901974763936,Madavara,7.37,9.72,32.0,4,No Police Station
89618920a87ffff,12.954474806627445,77.72609201638588,Sumadhura LNR Lake Breeze,7.36,9.56,30.0,6,Whitefield
8960145a453ffff,12.93155182710236,77.56674683411673,Byrappa Block,7.32,10.71,46.0,1,Banashankari
896189258b3ffff,12.931430705060341,77.60043756025081,Adarsh Vihar Apartment,7.32,10.22,40.0,3,Mico Layout
89601451233ffff,12.909302670040107,77.51165548452427,Prakruthi Aroma,7.32,11.21,53.0,1,Kengeri
89601691157ffff,13.251823139164273,77.70830901278836,Akkupet,7.32,11.21,53.0,1,Devanahalli Airport
896014590cfffff,13.048083127350427,77.5512469624795,Kempe Gowda HMT Estate,7.29,10.06,38.0,3,Jalahalli
8960145a463ffff,12.933727146833665,77.55595604907661,ITI Layout,7.28,9.6,32.0,4,Banashankari
896189218b3ffff,12.98326757413325,77.74889262150502,Sumadhura Capitol Towers,7.26,9.75,34.0,4,Mahadevapura
89618934a47ffff,12.812340174182943,77.69412851328974,Siemens Healthineers Campus,7.26,11.12,53.0,1,Electronic City
89618924a6bffff,12.921909453006343,77.57320256562895,Brigade Software Park,7.25,9.35,29.0,6,Banashankari
89601459b8fffff,13.055771671788467,77.47138907707836,Madavara,7.22,9.52,32.0,4,No Police Station
8960145a663ffff,12.956154432170791,77.56054109968734,Chamarajpet,7.22,9.81,36.0,3,Chamarajpet
896016911bbffff,13.24114388569137,77.70330049344888,Om Sri Nadaprabhu Kempegowdara Circle,7.22,9.81,36.0,3,Devanahalli Airport
89618921817ffff,12.989681173842627,77.75020960635935,Kadogudi Industrial Area,7.21,11.04,53.0,1,Mahadevapura
8961892e393ffff,12.998494569529567,77.68165670368592,A Narayanapura Extension,7.21,9.37,30.0,6,Mahadevapura
8960145ae03ffff,12.948854756685655,77.50569676560453,Bangalore University,7.21,11.04,53.0,1,Jnanabharathi
8960145a08bffff,12.936960042245822,77.54819112463346,Seetha Circle,7.21,11.04,53.0,1,Banashankari
8961892c97bffff,13.046926331748125,77.58191739438492,Hebbal,7.21,11.04,53.0,1,Kodigehalli
8961892ec0bffff,12.98149909801774,77.6500457834231,BM Kaval,7.2,9.94,38.0,3,Banaswadi
8960145a6b7ffff,12.937989268759903,77.55963614157243,Shankar Nag Circle,7.19,10.22,42.0,2,Basavanagudi
8961892c38fffff,13.055275514687269,77.64828918965645,Atel Munishamappa Garden,7.16,9.88,38.0,3,Hennuru
8961892e243ffff,13.02302288398091,77.70075595704253,TC Palya,7.15,9.87,38.0,3,K.R. Pura
8960145167bffff,12.904952906300142,77.53322634974143,Kodipur,7.14,9.59,34.0,4,K.S. Layout
89618926bcfffff,12.85343203049031,77.59010090471874,Dawoodi Bohra Colony,7.13,9.27,30.0,5,Hulimavu
896014595a3ffff,13.01607175651979,77.53627595593315,BDA Apartment,7.13,9.49,33.0,4,Rajajinagar
89601458653ffff,13.0064361224841,77.54273219558245,Sumukha,7.1,9.45,33.0,4,Rajajinagar
89618924b93ffff,12.894161288890073,77.56191140059377,Mango Garden,7.1,10.87,53.0,1,K.S. Layout
89618924a2bffff,12.914443321768653,77.56886677487815,PSTI Quarters,7.08,9.51,34.0,4,K.S. Layout
8961892536fffff,12.965503374430837,77.63833325052524,Domlur,7.08,9.34,32.0,4,Jeevanbheemanagar
89618926b1bffff,12.852375261696286,77.58707545196006,Dawoodi Bohra Colony,7.08,9.07,28.0,6,Thalagattapura
89601690557ffff,13.184503506304475,77.6944882225824,Mylanahalli,7.05,9.84,40.0,3,Chikkajala
8961892e38bffff,13.003847482740122,77.67994095443677,ITI Data Center,7.05,9.84,40.0,3,K.R. Pura
896014596cbffff,13.056562971146922,77.57545868215092,Ashwathappa Layout,7.03,9.2,31.0,5,Kodigehalli
89601458ecbffff,13.004464263772922,77.48617497708271,Vidyamanya Nagar West,7.0,10.16,45.0,2,Kamakshipalya
89618925903ffff,12.933638067954625,77.5812200116016,Jayanagar,7.0,9.95,42.0,2,Jayanagara
896189258dbffff,12.942071874562947,77.61385716144224,Nanjappa Layout,7.0,9.03,29.0,5,Adugodi
89601459d93ffff,13.014072388935876,77.48813661526908,Sri Sallapuradamma Circle,7.0,10.16,45.0,2,Kamakshipalya
89601696dafffff,13.070640601522916,77.50530438106713,Marison Layout,7.0,9.52,36.0,3,Chikkabanavara
89618927353ffff,12.908667811402415,77.68011993784671,HNR Industrial Area,7.0,9.95,42.0,2,Bellandur
89601459b9bffff,13.054690286430533,77.4767816096307,Anchepalya,7.0,10.16,45.0,2,No Police Station
89601690463ffff,13.195160131820264,77.70793626094593,Kempegowda International Airport Devanahalli,6.98,9.63,38.0,3,Devanahalli Airport
89618925ccbffff,12.929189764045258,77.62808541330148,Koramangala,6.98,9.49,36.0,3,Adugodi
89618925d4fffff,12.928226138633596,77.59978184120742,Sagar Apollo Junction,6.98,9.49,36.0,3,Jayanagara
8960169102bffff,13.258215547134665,77.71806962558816,Dr Sri Shivakumara Swamiji Circle,6.95,10.64,53.0,1,Devanahalli Airport
8961892c9bbffff,13.031965314923381,77.58166629045479,KEB Layout,6.95,10.64,53.0,1,Kodigehalli
8961892e4dbffff,12.979101498249062,77.7198874600708,Global Data Centre Campus,6.95,10.64,53.0,1,Mahadevapura
89601696993ffff,13.08133072440931,77.50187273013576,Chikkabanavara,6.94,8.89,28.0,7,Chikkabanavara
89618925d57ffff,12.922874801818448,77.6014970197506,Opulent Spire,6.92,9.84,42.0,2,Jayanagara
8960145a28fffff,12.958327843389599,77.54975016368805,PMM Compound,6.92,9.84,42.0,2,Byatarayanapura
89618925937ffff,12.930463899144442,77.57214266127991,AK Colony,6.92,9.84,42.0,2,Banashankari
89618924a4fffff,12.920821044130326,77.57859859329918,Jayanagar,6.84,8.82,29.0,5,Jayanagara
89618925d4bffff,12.92928400703538,77.60280851448108,Balaji Layout,6.83,9.18,34.0,4,Mico Layout
8960145b64fffff,13.01054228633836,77.5969547258266,Hankappa Block,6.81,9.68,42.0,2,R.T. Nagar
896014585a3ffff,12.963811268636015,77.50594389947851,Kengunta,6.79,8.96,32.0,4,Jnanabharathi
8961892e983ffff,12.97841239186492,77.61567471749112,Sivanchetti Gardens,6.77,8.93,32.0,5,Shivajinagar
8961892c9a7ffff,13.029846183884262,77.5756126347833,Kaka Muniswamappa Layout,6.76,10.35,53.0,1,Kodigehalli
89601451d6bffff,12.877476548765266,77.44623863939456,Serenade Layout,6.69,9.34,40.0,3,Kengeri
89601459e97ffff,13.042852350868566,77.5108585849908,T Dasarahalli,6.69,9.51,42.0,2,Chikkabanavara
8960145b56bffff,12.981785986995245,77.56578226496352,Okalipuram Junction,6.68,8.46,27.0,6,Magadi Road
8960145b233ffff,13.01382597194038,77.5723353831684,Sadashivanagar Junction,6.67,9.07,36.0,3,Sadashivanagar
8960169115bffff,13.256091106192528,77.71200131797254,Devanahalli taluku,6.66,8.87,33.0,4,Devanahalli Airport
89601690d53ffff,13.1857117372564,77.63845768921288,Meenakunte,6.64,10.17,53.0,1,Chikkajala
8960169603bffff,13.099320532482048,77.5701565598593,KEB Quarters,6.63,8.75,32.0,5,Yelahanka
89618925acbffff,12.966651821349867,77.61607800648841,Victoria Layout,6.63,9.26,40.0,3,Ashok Nagar
8961892f503ffff,13.022962846086324,77.71763003354415,MC Sarovar Apartment,6.63,9.15,38.0,3,K.R. Pura
89618924b4bffff,12.914473800470843,77.56044635161403,Padmanabhanagar,6.56,8.92,36.0,4,K.S. Layout
8960145b43bffff,12.97958531500377,77.5849995896061,Gandhi Nagar,6.56,8.65,32.0,4,High ground
896189243c3ffff,12.903549961014328,77.62283628749285,Axis Citrino Apartments,6.56,8.92,36.0,4,Madiwala
89618924673ffff,12.901301961118396,77.6504884278969,BDA Layout,6.54,8.43,29.0,6,HSR Layout
89618921a8bffff,13.011038572465818,77.76022758696008,Whitefield Boulevard,6.54,8.5,30.0,6,Mahadevapura
896014584a3ffff,12.971223834528372,77.52711101587661,Priyadarshini Layout,6.53,8.77,34.0,3,Vijayanagara
8961892c9c3ffff,13.038348291973255,77.59140348904998,IAH and VB Quarters,6.51,8.98,38.0,3,Hebbala
8960145a04fffff,12.950861837252372,77.54541557410458,New Timber Yard Layout,6.51,8.85,36.0,3,Byatarayanapura
8961892418fffff,12.875796581387025,77.61153502325783,Lake Verandahs House of Hiranandani,6.48,8.81,36.0,3,Hulimavu
