h3,slope,base,pct_per_month,area,lat,lon,CIS,police_station,n_parking,trend
89601459453ffff,0.10000000000000007,3.75,2.7,Padmasri CK Venkata Ramaiah Road,13.03627926779997,77.56849914857037,22.88,Sadashivanagar,31,Stable
89618925e97ffff,0.7999999999999998,28.5,2.8,Sony World Junction,12.937746931906027,77.62702635389311,38.95,Adugodi,125,Stable
8960145b253ffff,0.29999999999999916,10.75,2.8,Dena Bank Colony,13.02126753391278,77.58509770645924,32.24,R.T. Nagar,63,Stable
8961892e55bffff,3.0999999999999948,107.25,2.9,Doddanekundi,12.979197566101265,77.69458049784022,59.1,Mahadevapura,489,Stable
8961892abbbffff,0.5999999999999976,20.5,2.9,Brigade Golden Triangle,13.053818408374429,77.76338353135617,35.71,K.R. Pura,84,Stable
89618921d13ffff,0.20000000000000018,7.0,2.9,Vaswani Pinnacle,12.968291322032993,77.74863298404145,30.03,Whitefield,52,Stable
8960145a20bffff,0.5000000000000026,16.75,3.0,Gopalan Residency,12.966880370248841,77.54868976306854,31.22,Magadi Road,76,Stable
89618924817ffff,0.10000000000000064,3.25,3.1,KC Circle,12.885574761034826,77.57139121571913,12.64,Thalagattapura,13,Stable
8960145b1d3ffff,0.6999999999999998,22.25,3.1,Ramachandrapuram,12.983931029720235,77.56341163642378,39.95,Sheshadripuram,139,Stable
89618925373ffff,1.2000000000000044,37.0,3.2,Carlton Towers,12.961209426228725,77.64307720300786,44.42,Jeevanbheemanagar,181,Stable
8961892e967ffff,0.30000000000000043,9.25,3.2,Sulthangunta,12.99234684939873,77.60447301256455,27.04,Pulikeshinagar(F.Town),47,Stable
8960145b54bffff,5.899999999999988,177.25,3.3,Anand Rao Circle,12.981758530571385,77.57420503354466,67.47,Upparpet,911,Stable
89601458083ffff,1.3000000000000003,39.25,3.3,Sumnahalli Junction,12.986207381130725,77.51894082015416,41.31,Kamakshipalya,189,Stable
8960145939bffff,0.6000000000000013,17.5,3.4,Patel Shamanna Layout,13.054536774662354,77.53571259045448,33.28,Jalahalli,72,Stable
89618924ccfffff,2.100000000000001,61.25,3.4,Royal Meenakshi Mall,12.875863675679925,77.59468900825031,48.34,Hulimavu,294,Stable
896016901c7ffff,0.10000000000000038,2.75,3.6,Yerthiganahalli,13.194162987709394,77.6795826569185,10.51,Devanahalli Airport,11,Stable
8960145b4a7ffff,0.4000000000000001,11.0,3.6,Cubbonpet,12.969972532524865,77.58303300350345,30.2,Halasuru Gate,50,Stable
8961892e067ffff,0.2000000000000003,5.5,3.6,BSNL CACT Building,12.99955305523575,77.68468712828293,18.59,Mahadevapura,23,Stable
8961892e60bffff,0.0999999999999998,2.75,3.6,Krishnappa Circle,13.003725392056603,77.71368234236004,13.0,K.R. Pura,13,Stable
8960145a2c3ffff,2.1000000000000174,57.25,3.7,JJR Nagar Circle,12.963648908672718,77.55645548005769,48.61,Magadi Road,260,Stable
8960145b113ffff,3.099999999999991,82.25,3.8,Bhashyam Circle,12.983958034076954,77.5549898310549,56.88,Rajajinagar,398,Stable
89618925a6bffff,0.5000000000000003,12.75,3.9,KP New Extension,12.974178180807472,77.60356490995866,35.83,Cubbon Park,116,Stable
8960145a2b3ffff,0.4999999999999994,12.75,3.9,Hosaguddadahalli,12.954065531431919,77.54607037499251,28.08,Byatarayanapura,52,Stable
89618934acfffff,0.14285714285714288,3.6666666666666665,3.9,Bangaranna Khanavali,12.808038823547518,77.69887229568462,11.96,Electronic City,11,Stable
8960145b193ffff,6.8999999999999995,174.75,3.9,Block C,12.976464345269372,77.55907568821858,68.15,Magadi Road,1098,Stable
8960145a397ffff,0.4000000000000007,10.0,4.0,Sankranthi Industrial Estate,12.945569229769218,77.53029314681605,26.35,Byatarayanapura,43,Stable
8961892ed23ffff,2.000000000000006,49.0,4.1,Craig Park Layout,12.97091500621219,77.61976181361369,48.83,Halasur,291,Stable
8960145a24bffff,3.0,73.5,4.1,Mehta Ambience,12.974346666764987,77.5530248173705,52.55,Magadi Road,334,Stable
89618925d7bffff,0.6000000000000018,14.0,4.3,SRK Garden,12.927168269648824,77.59675529166543,30.66,Jayanagara,61,Stable
89601459533ffff,0.29999999999999993,6.75,4.4,Macksons Industrial Estate,13.021419029855922,77.53456038569811,22.32,Rajajinagar,34,Stable
89618925c6bffff,8.00000000000002,183.0,4.4,Koramangala,12.936720269265134,77.61557244387359,65.31,Adugodi,868,Stable
8960145b58fffff,0.3999999999999992,9.0,4.4,Jolly Mohalla,12.9657381085696,77.57092841851312,26.34,Chamarajpet,45,Stable
89618920b07ffff,0.20000000000000065,4.5,4.4,Aishwarya Opulence,12.954574960150874,77.70078532373735,17.02,HAL Old Airport,22,Stable
8961892cb4fffff,11.800000000000006,258.5,4.6,Olivia,13.070415490648262,77.58953492414777,71.26,Kodigehalli,1246,Stable
89601690577ffff,1.6000000000000074,34.5,4.6,Chikkanahalli North Taluka,13.184525289249677,77.68604854282104,38.77,Chikkajala,161,Stable
8960145b30fffff,21.10000000000001,460.75,4.6,Orion,13.010673683143166,77.55483414866346,82.25,Malleshwaram,2592,Stable
8960145b0b3ffff,0.3000000000000004,6.25,4.8,Old Mysore Road Junction,12.983903751743485,77.57183423907667,21.02,Sheshadripuram,27,Stable
8961892586bffff,0.29999999999999966,6.25,4.8,PWD Quarters,12.951746376530894,77.59897423890209,21.13,Wilson Garden,26,Stable
8960145b147ffff,10.00000000000001,204.0,4.9,KPTCL Quarters,12.992510341531737,77.55392942506437,65.51,Rajajinagar,1054,Stable
8960169052fffff,14.300000000000017,283.25,5.0,Begur Chikkanahalli,13.182402701570084,77.67998407618401,72.24,Chikkajala,1286,Stable
8960145b11bffff,3.900000000000011,76.25,5.1,Rajaji Nagar,12.987161835267756,77.55564487253253,55.2,Rajajinagar,393,Stable
8960145b5d7ffff,7.50000000000001,147.75,5.1,Medarpet,12.967855321823299,77.57698046332845,64.07,City Market,695,Stable
8961892ed93ffff,0.8999999999999975,17.75,5.1,Attimaramma Circle,12.96124008265397,77.6346484835241,32.94,Halasur,87,Stable
8960145b673ffff,1.5000000000000007,28.75,5.2,Munireddypalya,13.006278770411681,77.59327170418112,39.13,R.T. Nagar,123,Stable
896014586d7ffff,4.0,70.0,5.7,Adarsha Layout,12.997884669381127,77.54379282655572,50.6,Vijayanagara,306,Stable
89618925cafffff,0.10000000000000013,1.75,5.7,Gangotri Circle,12.920696358870064,77.61229263276061,8.84,Madiwala,7,Stable
8961892c1afffff,0.10000000000000013,1.75,5.7,Maruthi Layout,13.032866923442413,77.63526101184104,9.12,Hennuru,10,Stable
89618920923ffff,89.10000000000035,1546.75,5.8,New Horizon College of Engineering,12.933223647523132,77.69077993064658,90.51,HAL Old Airport,6749,Stable
8960145b26bffff,3.6000000000000063,59.5,6.1,Armane Nagar,13.026642129988996,77.57495714752065,49.7,Sadashivanagar,258,Stable
89601459e37ffff,0.6000000000000021,9.5,6.3,Nagasandra,13.050362949639998,77.49835465051707,22.68,Chikkabanavara,41,Stable
89618924403ffff,0.29999999999999993,4.75,6.3,Singasandra Industrial Estate,12.873510560761734,77.64760800030511,15.81,Electronic City,21,Stable
8960145a28bffff,0.3000000000000002,4.75,6.3,Mominpura,12.959386454400294,77.55277525696718,19.1,Magadi Road,22,Stable
896189242abffff,5.100000000000008,80.25,6.4,S Nazir Sab Layout,12.906722039531704,77.6319185399078,52.77,HSR Layout,414,Stable
89601697463ffff,1.4,22.0,6.4,Hunasamaranahalli,13.143010438256834,77.61845699755027,33.02,Chikkajala,106,Stable
89601459b8bffff,0.19999999999999973,3.0,6.7,Madavara,13.056832222933092,77.47441218144526,14.96,No Police Station,14,Stable
896014592b3ffff,0.40000000000000013,6.0,6.7,Kanshiram Nagar,13.058777450680077,77.54781537975045,22.73,Jalahalli,38,Stable
896189209a3ffff,2.4000000000000035,35.5,6.8,Mayfair Anthem,12.925720379335319,77.69486803946674,42.69,Bellandur,171,Stable
8961892e8b7ffff,0.499999999999999,7.333333333333333,6.8,Laxmana Layout,12.982646590538808,77.62778650452105,22.02,Halasur,23,Stable
89618925b43ffff,1.199999999999999,17.5,6.9,M Subbaiah Circle,12.963535205329856,77.59014581816211,33.43,Halasuru Gate,90,Stable
896189240d7ffff,0.3000000000000009,4.25,7.1,BN Ramaswamy Layout,12.885309520857195,77.63877886003961,14.55,Hulimavu,19,Stable
89618920e4bffff,0.300000000000001,4.25,7.1,Brigade Harmony,12.958670918649046,77.74665775542012,17.1,Whitefield,20,Stable
8960145b4cbffff,27.50000000000004,387.25,7.1,Mantri Altiue Apartment,12.98167451890872,77.59947811999245,75.84,Shivajinagar,2009,Stable
89618924e23ffff,0.21428571428571472,3.0,7.1,Aishwarya Splendour,12.896212954754912,77.58480343584444,11.89,J.P. Nagar,11,Stable
8960145b157ffff,1.7000000000000002,23.25,7.3,ESI Hospital Junction,12.99036564246649,77.55629993246922,39.9,Rajajinagar,157,Stable
896189254cfffff,0.9000000000000026,12.25,7.3,Saffron Square,12.927902903435582,77.68406283903744,26.4,HAL Old Airport,55,Stable
8960145b077ffff,12.600000000000012,167.0,7.5,Parisara Organic Junction,12.997805905424,77.56905859325387,65.76,Malleshwaram,815,Stable
8960145b1a3ffff,1.399999999999997,18.5,7.6,Industrial Estate,12.978636375286456,77.54828420872519,33.63,Magadi Road,82,Stable
8960145a273ffff,4.199999999999998,53.0,7.9,Telecom Layout,12.969025300354282,77.54631958665436,45.23,Vijayanagara,243,Stable
8960145ad83ffff,0.10000000000000009,1.25,8.0,Madhu Petrol Bunk Junction,12.911533074703945,77.4840448120431,12.11,Kengeri,11,Stable
89618925403ffff,13.300000000000013,165.75,8.0,Bellandur Circle,12.925788117578264,77.67800356819558,62.2,Bellandur,794,Stable
8960145b083ffff,0.6000000000000001,7.5,8.0,Kumara Park East,12.986021513806193,77.57788670867002,27.93,High ground,53,Stable
89601459517ffff,0.4999999999999994,6.25,8.0,Police Quarters,13.02033484534417,77.53995594350756,25.4,Rajajinagar,44,Stable
8960145b373ffff,14.5,174.75,8.3,World Trade Centre,13.013877446502654,77.55548924418619,68.58,Malleshwaram,877,Worsening
8961892e9afffff,11.500000000000005,133.25,8.6,Tasker Town,12.980587322353712,77.60487669651708,63.49,Shivajinagar,646,Worsening
8961892e44bffff,0.6000000000000004,7.0,8.6,Godrej Air Nxt,12.98875249474168,77.713424499149,23.16,Mahadevapura,35,Worsening
8961892cc6bffff,0.42857142857142827,5.0,8.6,Hanging Gardens,13.041475337916294,77.61734235530811,13.21,Hennuru,17,Worsening
8960145b403ffff,3.999999999999997,46.0,8.7,Shanthaveri Gopalagowda Circle,12.9784984385692,77.59039730205839,45.84,Cubbon Park,243,Worsening
8961892e473ffff,0.49999999999999906,5.666666666666667,8.8,Sumadhura Vasantham,12.983430030079168,77.70670410689156,14.77,Mahadevapura,19,Worsening
8961892ee9bffff,7.399999999999998,84.0,8.8,Gopalan Signature Mall,12.994290567118663,77.66110412075771,53.1,Banaswadi,398,Worsening
89618924e7bffff,0.40000000000000013,4.5,8.9,Multi Ruby Apartment,12.904736803195279,77.59216616754131,21.33,J.P. Nagar,30,Worsening
8960169644fffff,9.071428571428568,102.33333333333333,8.9,Taralabalu Enclave,13.092845123558911,77.5941261893677,51.14,Yelahanka,361,Worsening
8961892e383ffff,4.2999999999999945,47.75,9.0,Venkatappa Colony,13.000641779890618,77.67928366926746,47.78,Mahadevapura,232,Worsening
89618925453ffff,22.699999999999992,251.25,9.0,Saffron Square,12.931108774035975,77.68472005396784,69.6,HAL Old Airport,1137,Worsening
89618924e6fffff,1.5000000000000004,16.75,9.0,Shamanna Garden,12.905826088278221,77.58676964568852,33.3,J.P. Nagar,69,Worsening
8960145a2d3ffff,1.2999999999999987,14.25,9.1,Kaniyar Colony,12.961503674767634,77.55882581525834,28.64,Chamarajpet,59,Worsening
8961892530bffff,12.900000000000022,141.75,9.1,Anjaneya Techno Park,12.959062323601188,77.64544922429569,58.79,Jeevanbheemanagar,630,Worsening
8960145b24fffff,1.7000000000000024,18.75,9.1,Ashwath Nagar,13.025557030965164,77.58035511016185,37.86,Kodigehalli,131,Worsening
89618925bd7ffff,0.6000000000000011,6.5,9.2,BMTC Junction,12.95283433877936,77.59357650480415,28.61,Wilson Garden,52,Worsening
89618924933ffff,0.8999999999999985,9.75,9.2,Raghuvanahalli,12.879262192116222,77.54482469012045,29.6,Thalagattapura,55,Worsening
8960145b483ffff,3.199999999999998,34.5,9.3,Siddalingaiah Circle,12.971002514823697,77.59448385371343,42.83,Cubbon Park,181,Worsening
8960145b4b3ffff,8.399999999999991,89.0,9.4,Hudson Circle,12.968885400675415,77.58843043512006,55.08,Halasuru Gate,441,Worsening
8960145824fffff,0.4999999999999994,5.333333333333333,9.4,SBM Circle,13.025730315711574,77.52140002104102,17.07,Peenya,21,Worsening
89618925917ffff,5.699999999999999,56.75,10.0,Shri Vinayaka Circle,12.930433802467139,77.58056462933536,50.93,Jayanagara,359,Worsening
8961892447bffff,1.2999999999999987,12.75,10.2,Zed Enclave,12.882069794973072,77.6465494421687,26.65,Electronic City,53,Worsening
8960145a14bffff,2.200000000000003,21.0,10.5,Radiant Karel,12.94451070688906,77.52726903325525,32.09,Byatarayanapura,88,Worsening
89618925167ffff,0.5000000000000001,4.75,10.5,Srinivagilu Junction,12.939862656502562,77.63308205041064,15.91,Ashok Nagar,21,Worsening
8960145a68fffff,3.1999999999999993,30.5,10.5,Dhondusa Layout,12.943309775662664,77.56634193284613,44.33,Basavanagudi,208,Worsening
89618925b4bffff,0.5000000000000003,4.75,10.5,Bagamane Pallavi Tower,12.966739578662823,77.5908014411068,16.93,Halasuru Gate,20,Worsening
89601459013ffff,0.4999999999999999,4.666666666666667,10.7,Sri Veera Madakari Nayaka Circle,13.043819538541346,77.54756601860569,12.89,Jalahalli,14,Worsening
8960145b0dbffff,0.6428571428571438,6.0,10.7,RV Layout,12.99454776958782,77.58525082213704,19.22,High ground,25,Worsening
89601458c4fffff,0.7142857142857151,6.666666666666667,10.7,Dodda Gollarahatti,12.988475029734815,77.47449166384739,18.99,Kamakshipalya,21,Worsening
8960145a13bffff,7.000000000000002,65.0,10.8,Gopalan Arcade,12.934928591103922,77.51688889862493,49.45,Byatarayanapura,281,Worsening
8961892e39bffff,0.3,2.75,10.9,BSNL CACT Building,13.001700311876462,77.6823140264008,14.0,Mahadevapura,13,Worsening
896189254a7ffff,1.1999999999999997,11.0,10.9,Ambience Diva,12.917261969955677,77.67063086501005,32.08,Bellandur,68,Worsening
8961892c9c7ffff,9.800000000000006,89.5,10.9,Vinayaka Nagar,13.03728868400129,77.5883761716097,56.23,Hebbala,432,Worsening
8961892e92fffff,0.29999999999999993,2.75,10.9,Police Quarters,12.988083514255926,77.60078979322677,19.31,Shivajinagar,32,Worsening
8960145b59bffff,204.00000000000017,1868.0,10.9,City Market Circle,12.96465116440439,77.57632508363632,95.39,City Market,8585,Worsening
8960145b377ffff,44.60000000000002,406.5,11.0,Kirloskar Foundry,13.012818011780556,77.55246351391641,79.34,Malleshwaram,2163,Worsening
89618925bafffff,0.4999999999999992,4.333333333333333,11.5,Sajjan Rao Circle,12.950747132418257,77.57910032987522,15.2,V.V.Puram (C.Pet),20,Worsening
8960145b32bffff,11.699999999999996,100.75,11.6,Kirloskar Foundry,13.011758576354396,77.54943790760471,61.54,Malleshwaram,611,Worsening
8960145b2afffff,0.5000000000000004,4.25,11.8,Gokak Chaluvali Smaranartha Circle,13.010621946917782,77.5716799882519,16.2,Malleshwaram,19,Worsening
8960145b37bffff,1.0999999999999992,9.25,11.9,Salarpuria Satva Luxuria,13.017081215699516,77.55614435817114,25.45,Yeshwanthpura,37,Worsening
8961892e2bbffff,80.00000000000006,666.0,12.0,Devasandra Junction,13.009140358493172,77.69509425538708,84.39,K.R. Pura,3332,Worsening
8961892736fffff,0.7,5.75,12.2,Alaya Villament,12.912999041005333,77.66694489443303,16.01,Bellandur,24,Worsening
8961892729bffff,0.7000000000000012,5.75,12.2,VRR Fortuna,12.904300017009296,77.7017292459788,20.83,Bellandur,26,Worsening
8961892cb0bffff,8.800000000000004,71.5,12.3,Oscar Orchards,13.064007072691387,77.58822330042037,51.04,Kodigehalli,346,Worsening
89601459557ffff,5.3999999999999995,44.0,12.3,RNS Shanthi Nivas,13.027801600831634,77.54429111166478,45.22,Yeshwanthpura,222,Worsening
8960145a21bffff,5.1000000000000005,41.25,12.4,Sri Kodanda Rama Swamy Circle,12.964735354290436,77.55105996979596,44.8,Magadi Road,180,Worsening
89618924053ffff,13.400000000000004,107.0,12.5,Chikka Biddappa Layout,12.893868074596934,77.63772012114136,58.16,Hulimavu,518,Worsening
89601459347ffff,2.4999999999999982,20.0,12.5,Vymac Circle,13.067372657984176,77.52991038821965,26.68,Jalahalli,60,Worsening
8961892e917ffff,106.90000000000002,847.25,12.6,Sri Nagamma Devi Circle,12.982704611494386,77.61093157697483,89.9,Shivajinagar,4874,Worsening
896016911dbffff,0.7142857142857159,5.666666666666667,12.6,Puttappana Gudi Bidi,13.248597927817169,77.71609416557072,16.53,Devanahalli Airport,22,Worsening
8960169019bffff,17.900000000000016,139.25,12.9,Begur Chikkanahalli,13.188813573113377,77.6812994656458,59.58,Devanahalli Airport,620,Worsening
896014593b3ffff,10.500000000000027,78.66666666666667,13.3,Prasad Enclave,13.05135625940364,77.52663680095021,45.87,Jalahalli,249,Worsening
8961892ecabffff,0.9999999999999996,7.5,13.3,New Thippasandra,12.974030246488535,77.64570354709332,20.77,Jeevanbheemanagar,32,Worsening
89601458c7bffff,0.2999999999999996,2.25,13.3,Dodda Gollarahatti,12.987415534097957,77.47146922764061,10.98,Kamakshipalya,11,Worsening
8961892e253ffff,0.19999999999999996,1.5,13.3,TC Palya,13.020875593512836,77.70312958380573,7.59,K.R. Pura,7,Worsening
8961892190bffff,0.5000000000000003,3.75,13.3,Embassy East Avenue,12.988688403463577,77.73029908337634,14.56,Mahadevapura,15,Worsening
89618925c67ffff,1.6000000000000012,12.0,13.3,Industrial Layout,12.93245760862983,77.61188927659902,26.43,Adugodi,48,Worsening
89618924b63ffff,2.499999999999996,18.25,13.7,Komarla Brigade Residency,12.911300172600205,77.55137190265266,36.17,K.S. Layout,76,Worsening
89601458507ffff,2.9000000000000004,20.75,14.0,Papareddypalya Circle,12.970217401106565,77.50725217068086,37.48,Jnanabharathi,93,Worsening
8961892cb7bffff,41.400000000000034,289.5,14.3,Fortune Acacia,13.06935538079265,77.5865073615551,72.96,Kodigehalli,1406,Worsening
8960145b18bffff,10.399999999999995,72.5,14.3,SSI Industrial Area,12.98181316981345,77.55736029358474,57.38,Magadi Road,444,Worsening
8960145917bffff,0.4285714285714286,3.0,14.3,Sri Ayyappa Nagar,13.047092868802773,77.5229571799067,21.48,Jalahalli,38,Worsening
89618925e87ffff,1.6999999999999993,11.75,14.5,MM Garden,12.93989400006981,77.62465485834748,24.64,Adugodi,47,Worsening
896014594cfffff,0.7,4.75,14.7,AGS Layout,13.033075333235319,77.56784377408063,17.07,Sadashivanagar,21,Worsening
89618925963ffff,0.7857142857142868,5.333333333333333,14.7,Amugam Circle,12.94113451593992,77.57713424231675,16.9,Basavanagudi,22,Worsening
896189252abffff,0.6000000000000004,4.0,15.0,Konena Agrahara,12.958999832392395,77.66230937755572,16.07,Jeevanbheemanagar,17,Worsening
89618920e43ffff,1.1000000000000014,7.25,15.2,Sigma Soft Teck Park,12.955464129404143,77.74599938292201,21.19,Whitefield,30,Worsening
89601458417ffff,2.700000000000003,17.75,15.2,Prasanthnagar Circle,12.97548620005914,77.53078996044586,32.86,Vijayanagara,84,Worsening
8961892e16bffff,40.800000000000026,269.0,15.2,Royal Heritage,12.99640764193975,77.66716347604782,75.13,Mahadevapura,1305,Worsening
8961892e483ffff,17.50000000000002,114.75,15.3,SJR Brooklyn Apartment,12.970573034648806,77.71250887103814,56.67,HAL Old Airport,487,Worsening
8961892424bffff,0.35714285714285726,2.3333333333333335,15.3,Bildens Swarganga,12.921657518794396,77.64059952835561,7.48,Madiwala,7,Worsening
89618920ac3ffff,4.600000000000003,29.5,15.6,SV Mayfair,12.963003084325397,77.73347171431551,40.36,Whitefield,119,Worsening
8960145969bffff,4.000000000000002,25.5,15.7,Muniyappa Layout,13.046950946663063,77.57349211341773,36.9,Kodigehalli,122,Worsening
89601459583ffff,0.8999999999999997,5.75,15.7,Railway House BDG Society,13.016046882954091,77.54469686488636,21.35,Rajajinagar,34,Worsening
8960145b5bbffff,0.8999999999999991,5.75,15.7,Police Quarters,12.964679501013965,77.56790258188853,19.68,Chamarajpet,26,Worsening
8960145a51bffff,0.8999999999999998,5.75,15.7,Thimmaraya Gowda Layout,12.919883304691218,77.54189287697308,20.73,Banashankari,27,Worsening
8961892e977ffff,0.9000000000000002,5.75,15.7,Coles Park Junction,12.990201079542668,77.60684451492004,24.08,Pulikeshinagar(F.Town),34,Worsening
8960145b063ffff,23.000000000000014,145.5,15.8,Acharya Sri Ramanuja Circle,13.001009906965388,77.56971391430437,64.41,Malleshwaram,737,Worsening
8961892e9cfffff,3.4,21.5,15.8,Meanee Avenue Layout,12.988026659309769,77.61764309755067,36.79,Pulikeshinagar(F.Town),115,Worsening
89601459683ffff,1.1999999999999997,7.5,16.0,Whispering Meadows,13.045891105478587,77.57046538285834,20.61,Kodigehalli,31,Worsening
896016901cfffff,0.8000000000000007,5.0,16.0,Yerthiganahalli,13.197368394670002,77.68024036037268,17.02,Devanahalli Airport,21,Worsening
89618925d03ffff,1.5000000000000033,9.333333333333334,16.1,Dr BR Ambedkar Circle,12.91861247742296,77.5978147948778,29.8,Jayanagara,60,Worsening
89618924ec7ffff,6.099999999999998,37.75,16.2,Indian Institute of Management,12.895091060602953,77.59862238831892,38.28,J.P. Nagar,168,Worsening
89618925a0bffff,2.500000000000001,15.333333333333334,16.3,Mother Teresa Circle,12.966681347493836,77.60765168873439,27.55,Ashok Nagar,51,Worsening
89618925da7ffff,0.7142857142857141,4.333333333333333,16.5,Bengaluru,12.910088120555248,77.5904511078427,11.27,J.P. Nagar,13,Worsening
8961892404fffff,2.0999999999999996,12.75,16.5,Vajpayee Nagar,12.898164029556503,77.63297741507446,29.09,Madiwala,54,Worsening
8960145b307ffff,77.29999999999995,465.25,16.6,Rajaji Nagar,13.007469925642374,77.55417907160238,79.98,Malleshwaram,2524,Worsening
8961892e4a7ffff,4.700000000000002,28.25,16.6,Karthik Nagar,12.969547561757073,77.70104248827496,41.11,HAL Old Airport,118,Worsening
896189276c3ffff,6.1,36.75,16.6,Kodathi Gate,12.895666163093255,77.7196544962444,45.25,Whitefield,174,Worsening
8960145a687ffff,5.300000000000003,30.75,17.2,Dhondusa Layout,12.940105753034862,77.56568679444288,44.89,Basavanagudi,223,Worsening
8961892e943ffff,6.499999999999996,36.75,17.7,Ranka D Paradise,12.993377421558263,77.61592752561967,41.39,Pulikeshinagar(F.Town),168,Worsening
89618925c63ffff,5.1000000000000005,28.75,17.7,KHB Colony,12.933515474586674,77.61491644470627,37.57,Adugodi,126,Worsening
8960145b02fffff,17.400000000000002,98.5,17.7,Nagappa Block,12.995687681902316,77.5630065542416,56.87,Sheshadripuram,549,Worsening
8961892e933ffff,39.300000000000004,220.25,17.8,Chandni Chowk,12.983791902122054,77.60553261750874,70.21,Shivajinagar,1098,Worsening
89618920927ffff,36.70000000000001,205.25,17.9,Vajram Onyx,12.932166211195808,77.68774993058796,66.11,HAL Old Airport,880,Worsening
89618925877ffff,4.571428571428571,25.333333333333332,18.0,Wilson Manor Apartment,12.945337344907427,77.59766278483664,34.12,Wilson Garden,91,Worsening
896189254cbffff,0.4999999999999997,2.75,18.2,Vajram Esteva,12.928960295154974,77.68709265963436,14.98,HAL Old Airport,14,Worsening
8960145b4b7ffff,5.0000000000000036,27.5,18.2,Cubbonpet,12.967826842587494,77.58540391152232,41.2,Halasuru Gate,151,Worsening
896014581cfffff,7.9000000000000075,43.25,18.3,Hanumantharayan Palya,12.988401646848951,77.49973691766836,43.98,Kamakshipalya,209,Worsening
89618924463ffff,2.8000000000000007,15.0,18.7,HAL Layout,12.881012896863048,77.64352159614747,27.86,Hulimavu,61,Worsening
89601458603ffff,0.49999999999999983,2.6666666666666665,18.7,Kurubarahalli Circle,13.001113854397865,77.536027222166,13.15,Vijayanagara,11,Worsening
8960145b6b3ffff,3.4999999999999987,18.75,18.7,Kaverappa Layout,12.991315906619445,77.59302004989193,33.3,High ground,93,Worsening
8960145b017ffff,27.00000000000001,144.5,18.7,Shree MG Seshadri Circle,12.990311883618732,77.57314493918025,62.3,Sheshadripuram,656,Worsening
8960145b197ffff,4.200000000000002,22.5,18.7,Purva Sunflower,12.975405506318967,77.55605019083654,36.21,Magadi Road,105,Worsening
8961892e657ffff,0.5000000000000002,2.6666666666666665,18.8,Bethel Nagar,13.004783775583347,77.71671401286831,12.32,K.R. Pura,11,Worsening
89618924223ffff,8.700000000000005,45.25,19.2,Krimson Square,12.911017324870064,77.62717586398105,45.92,HSR Layout,208,Worsening
8961892e96bffff,1.7,8.75,19.4,Prestige Deja Vu,12.99661028066661,77.60815648623937,22.8,Pulikeshinagar(F.Town),39,Worsening
896016964b7ffff,120.40000000000003,621.5,19.4,Fortuna Acacia,13.07255955260552,77.58716314506412,81.4,Kodigehalli,2804,Worsening
89618921a53ffff,0.7142857142857144,3.6666666666666665,19.5,Chaithanya Samarpan,13.02065938700634,77.76220387301379,10.94,Mahadevapura,12,Worsening
8960145ad8fffff,1.9000000000000008,9.75,19.5,Kengeri Satellite Town,12.913677560404265,77.4816763410289,27.76,Kengeri,57,Worsening
896189242a3ffff,1.7999999999999987,9.0,20.0,Bommanahalli Industrial Area,12.90351695597619,77.63126231427,28.99,HSR Layout,56,Worsening
8960145a133ffff,4.800000000000003,24.0,20.0,Ideal Home Township,12.931725328386339,77.51623465733051,37.75,Kengeri,105,Worsening
8961892728bffff,1.4000000000000012,7.0,20.0,SJR Palazza City,12.906449211394646,77.69935654379263,24.1,Bellandur,38,Worsening
89601458433ffff,1.0,5.0,20.0,Shrishylanagar,12.976571580090033,77.52539571366798,12.63,Vijayanagara,15,Worsening
89601459c9bffff,0.4,2.0,20.0,Chakkasandra,13.02469411828701,77.50995680813563,13.21,Peenya,12,Worsening
8960145a277ffff,1.200000000000001,6.0,20.0,Billiards Junction,12.9679665047787,77.5432946410304,33.08,Vijayanagara,75,Worsening
8960145a323ffff,12.0,59.0,20.3,Manasa Layout,12.956292854012514,77.51844520631552,51.34,Byatarayanapura,327,Worsening
8960145b487ffff,3.699999999999999,18.25,20.3,Siddalingaiah Circle,12.969943958091246,77.59145708252018,30.07,Halasuru Gate,76,Worsening
89618925943ffff,2.5000000000000004,12.25,20.4,Kanakana Palya,12.94110476446078,77.5855569746218,31.24,Wilson Garden,69,Worsening
8961892e3b3ffff,2.1000000000000014,10.25,20.5,Jyothipuram,12.998524712893984,77.6732233255761,26.0,Banaswadi,50,Worsening
8960145a46bffff,2.0000000000000013,9.666666666666666,20.7,Sri Srinivasa Nagar Circle,12.936931025861993,77.55661100094346,24.72,Basavanagudi,34,Worsening
8961892ebcbffff,1.3000000000000007,6.25,20.8,Sakamma Layout,13.011519161766083,77.62526495287729,20.42,Banaswadi,30,Worsening
8960145b36bffff,2.6,12.5,20.8,Aparna Elina,13.01922546485132,77.55377364823822,29.79,Yeshwanthpura,65,Worsening
89618925b0fffff,5.699999999999998,27.25,20.9,Ryders Junction,12.958213996335056,77.58343737890576,41.69,City Market,146,Worsening
89618925b53ffff,1.1000000000000008,5.25,21.0,Srinivasa Colony,12.961389258034048,77.59251681676801,17.38,Halasuru Gate,22,Worsening
89601459053ffff,8.500000000000004,40.25,21.1,Dr K Shivaramakarantha Circle,13.051286783073248,77.5519020737856,44.31,Jalahalli,188,Worsening
