h3,month,n,lat,lon,area,CIS
896189246cfffff,2024-01,1,12.898062451617454,77.65826031009536,Haralur,5.74
896189246cfffff,2024-02,1,12.898062451617454,77.65826031009536,Haralur,5.74
89618924803ffff,2024-03,1,12.888778935824451,77.572046339589,Renukamba Nagar,1.34
8961892480bffff,2023-11,8,12.89198311723081,77.57270148191178,Kuvempu Circle,21.29
8961892480bffff,2023-12,2,12.89198311723081,77.57270148191178,Kuvempu Circle,21.29
8961892480bffff,2024-02,7,12.89198311723081,77.57270148191178,Kuvempu Circle,21.29
8961892480bffff,2024-03,12,12.89198311723081,77.57270148191178,Kuvempu Circle,21.29
8961892480bffff,2024-04,2,12.89198311723081,77.57270148191178,Kuvempu Circle,21.29
89618924817ffff,2023-12,1,12.885574761034826,77.57139121571913,KC Circle,12.64
89618924817ffff,2024-01,5,12.885574761034826,77.57139121571913,KC Circle,12.64
89618924817ffff,2024-02,6,12.885574761034826,77.57139121571913,KC Circle,12.64
89618924817ffff,2024-03,1,12.885574761034826,77.57139121571913,KC Circle,12.64
89618924823ffff,2023-11,34,12.888810734815376,77.56362631625919,Gopalan Jewels,50.93
89618924823ffff,2023-12,63,12.888810734815376,77.56362631625919,Gopalan Jewels,50.93
89618924823ffff,2024-01,65,12.888810734815376,77.56362631625919,Gopalan Jewels,50.93
89618924823ffff,2024-02,38,12.888810734815376,77.56362631625919,Gopalan Jewels,50.93
89618924823ffff,2024-03,57,12.888810734815376,77.56362631625919,Gopalan Jewels,50.93
89618924823ffff,2024-04,29,12.888810734815376,77.56362631625919,Gopalan Jewels,50.93
89618924827ffff,2023-11,9,12.887753273256596,77.56060150867145,Gopalan Jewels,32.36
89618924827ffff,2023-12,4,12.887753273256596,77.56060150867145,Gopalan Jewels,32.36
89618924827ffff,2024-01,18,12.887753273256596,77.56060150867145,Gopalan Jewels,32.36
89618924827ffff,2024-02,10,12.887753273256596,77.56060150867145,Gopalan Jewels,32.36
89618924827ffff,2024-03,22,12.887753273256596,77.56060150867145,Gopalan Jewels,32.36
89618924827ffff,2024-04,9,12.887753273256596,77.56060150867145,Gopalan Jewels,32.36
8961892482bffff,2023-11,1,12.892014785214199,77.56428130900501,Narayana Nagar,12.74
8961892482bffff,2023-12,2,12.892014785214199,77.56428130900501,Narayana Nagar,12.74
8961892482bffff,2024-03,9,12.892014785214199,77.56428130900501,Narayana Nagar,12.74
89618924833ffff,2023-11,8,12.886664106343547,77.56599621736362,Silver Oak Plantation Junction,11.8
89618924833ffff,2023-12,1,12.886664106343547,77.56599621736362,Silver Oak Plantation Junction,11.8
89618924833ffff,2024-02,1,12.886664106343547,77.56599621736362,Silver Oak Plantation Junction,11.8
89618924833ffff,2024-03,2,12.886664106343547,77.56599621736362,Silver Oak Plantation Junction,11.8
89618924837ffff,2023-11,1,12.88560669104336,77.56297134196342,Prestige Falcon City,3.76
89618924837ffff,2024-03,1,12.88560669104336,77.56297134196342,Prestige Falcon City,3.76
8961892484fffff,2023-12,1,12.898391499808644,77.57401182191859,Channasandra Layout,4.32
8961892484fffff,2024-01,2,12.898391499808644,77.57401182191859,Channasandra Layout,4.32
8961892484fffff,2024-04,1,12.898391499808644,77.57401182191859,Channasandra Layout,4.32
89618924873ffff,2023-12,3,12.894129798959097,77.5703314076544,Chennabasappa Layout,12.04
89618924873ffff,2024-01,1,12.894129798959097,77.5703314076544,Chennabasappa Layout,12.04
89618924873ffff,2024-02,5,12.894129798959097,77.5703314076544,Chennabasappa Layout,12.04
89618924877ffff,2023-11,5,12.893072292282536,77.56730629642361,LMC Industrial Layout,28.1
89618924877ffff,2023-12,23,12.893072292282536,77.56730629642361,LMC Industrial Layout,28.1
89618924877ffff,2024-01,8,12.893072292282536,77.56730629642361,LMC Industrial Layout,28.1
89618924877ffff,2024-02,4,12.893072292282536,77.56730629642361,LMC Industrial Layout,28.1
89618924877ffff,2024-03,8,12.893072292282536,77.56730629642361,LMC Industrial Layout,28.1
89618924877ffff,2024-04,1,12.893072292282536,77.56730629642361,LMC Industrial Layout,28.1
8961892487bffff,2023-11,4,12.89733394768908,77.57098653087314,Narasamma Layout,21.95
8961892487bffff,2023-12,3,12.89733394768908,77.57098653087314,Narasamma Layout,21.95
8961892487bffff,2024-01,5,12.89733394768908,77.57098653087314,Narasamma Layout,21.95
8961892487bffff,2024-02,6,12.89733394768908,77.57098653087314,Narasamma Layout,21.95
8961892487bffff,2024-03,9,12.89733394768908,77.57098653087314,Narasamma Layout,21.95
8961892487bffff,2024-04,6,12.89733394768908,77.57098653087314,Narasamma Layout,21.95
896189248c3ffff,2024-01,2,12.888746864723524,77.58046715945375,Willson Garden Housing Cooperative Society,2.21
896189248cbffff,2023-11,1,12.89195117707808,77.58112245135057,Bengaluru,17.59
896189248cbffff,2023-12,16,12.89195117707808,77.58112245135057,Bengaluru,17.59
896189248cbffff,2024-01,2,12.89195117707808,77.58112245135057,Bengaluru,17.59
89618924903ffff,2024-04,1,12.881377026374155,77.55087307866201,Thippasandra,2.15
89618924907ffff,2024-01,2,12.880319609396086,77.54784882245777,Centreo Apartment,3.84
89618924907ffff,2024-04,1,12.880319609396086,77.54784882245777,Centreo Apartment,3.84
8961892490bffff,2023-11,3,12.884580886477107,77.55152782892718,Navaratan Gardens,9.1
8961892490bffff,2023-12,1,12.884580886477107,77.55152782892718,Navaratan Gardens,9.1
8961892490bffff,2024-01,1,12.884580886477107,77.55152782892718,Navaratan Gardens,9.1
8961892490bffff,2024-03,3,12.884580886477107,77.55152782892718,Navaratan Gardens,9.1
8961892490fffff,2023-11,12,12.883523423553802,77.54850351671624,Nadaprabhu Kempegowda Circle,21.92
8961892490fffff,2023-12,6,12.883523423553802,77.54850351671624,Nadaprabhu Kempegowda Circle,21.92
8961892490fffff,2024-01,1,12.883523423553802,77.54850351671624,Nadaprabhu Kempegowda Circle,21.92
8961892490fffff,2024-02,1,12.883523423553802,77.54850351671624,Nadaprabhu Kempegowda Circle,21.92
8961892490fffff,2024-03,9,12.883523423553802,77.54850351671624,Nadaprabhu Kempegowda Circle,21.92
8961892490fffff,2024-04,3,12.883523423553802,77.54850351671624,Nadaprabhu Kempegowda Circle,21.92
89618924913ffff,2024-02,1,12.87923054368158,77.55324267089767,Narayana Nagar,1.34
89618924923ffff,2023-12,1,12.881408496779585,77.54245526390557,Gubbalala,2.56
89618924923ffff,2024-04,1,12.881408496779585,77.54245526390557,Gubbalala,2.56
89618924933ffff,2023-11,9,12.879262192116222,77.54482469012045,Raghuvanahalli,29.6
89618924933ffff,2023-12,14,12.879262192116222,77.54482469012045,Raghuvanahalli,29.6
89618924933ffff,2024-01,4,12.879262192116222,77.54482469012045,Raghuvanahalli,29.6
89618924933ffff,2024-02,4,12.879262192116222,77.54482469012045,Raghuvanahalli,29.6
89618924933ffff,2024-03,17,12.879262192116222,77.54482469012045,Raghuvanahalli,29.6
89618924933ffff,2024-04,7,12.879262192116222,77.54482469012045,Raghuvanahalli,29.6
8961892493bffff,2023-12,3,12.882465960317532,77.54547932837262,Centreo Apartment,14.25
8961892493bffff,2024-01,1,12.882465960317532,77.54547932837262,Centreo Apartment,14.25
8961892493bffff,2024-02,2,12.882465960317532,77.54547932837262,Centreo Apartment,14.25
8961892493bffff,2024-03,2,12.882465960317532,77.54547932837262,Centreo Apartment,14.25
8961892493bffff,2024-04,7,12.882465960317532,77.54547932837262,Centreo Apartment,14.25
89618924953ffff,2024-02,1,12.886695811339768,77.55757682491402,Venkata Reddy Layout,6.38
89618924953ffff,2024-03,4,12.886695811339768,77.55757682491402,Venkata Reddy Layout,6.38
89618924957ffff,2023-11,2,12.885638349076187,77.55455226499618,Aishwarya Layout,4.28
89618924957ffff,2024-03,2,12.885638349076187,77.55455226499618,Aishwarya Layout,4.28
8961892498bffff,2024-01,1,12.877083975488292,77.55561229341569,Narayana Nagar,5.34
8961892498bffff,2024-03,2,12.877083975488292,77.55561229341569,Narayana Nagar,5.34
8961892498bffff,2024-04,1,12.877083975488292,77.55561229341569,Narayana Nagar,5.34
896189249a7ffff,2023-11,1,12.872854675866865,77.54351546894281,Talagattapura,1.16
896189249abffff,2023-11,1,12.877115801938599,77.54719414664292,Nitesh Caesars Palace,3.91
896189249abffff,2023-12,1,12.877115801938599,77.54719414664292,Nitesh Caesars Palace,3.91
896189249afffff,2023-11,20,12.87605843062557,77.54417007031073,Bayanapalya,33.27
896189249afffff,2023-12,8,12.87605843062557,77.54417007031073,Bayanapalya,33.27
896189249afffff,2024-01,8,12.87605843062557,77.54417007031073,Bayanapalya,33.27
896189249afffff,2024-02,9,12.87605843062557,77.54417007031073,Bayanapalya,33.27
896189249afffff,2024-03,18,12.87605843062557,77.54417007031073,Bayanapalya,33.27
896189249afffff,2024-04,8,12.87605843062557,77.54417007031073,Bayanapalya,33.27
896189249cbffff,2023-11,2,12.884549275385066,77.55994659038392,Pride Wilasa Grand Vilament,6.22
896189249cbffff,2024-02,2,12.884549275385066,77.55994659038392,Pride Wilasa Grand Vilament,6.22
89618924a03ffff,2023-11,3,12.911208343428934,77.57663272339414,Shakambari Nagar,28.36
89618924a03ffff,2023-12,59,12.911208343428934,77.57663272339414,Shakambari Nagar,28.36
89618924a03ffff,2024-01,7,12.911208343428934,77.57663272339414,Shakambari Nagar,28.36
89618924a03ffff,2024-03,4,12.911208343428934,77.57663272339414,Shakambari Nagar,28.36
89618924a07ffff,2023-11,33,12.91015060802967,77.57360720829021,SNN Raj Spiritua,41.83
89618924a07ffff,2023-12,41,12.91015060802967,77.57360720829021,SNN Raj Spiritua,41.83
89618924a07ffff,2024-01,6,12.91015060802967,77.57360720829021,SNN Raj Spiritua,41.83
89618924a07ffff,2024-02,18,12.91015060802967,77.57360720829021,SNN Raj Spiritua,41.83
89618924a07ffff,2024-03,94,12.91015060802967,77.57360720829021,SNN Raj Spiritua,41.83
89618924a07ffff,2024-04,1,12.91015060802967,77.57360720829021,SNN Raj Spiritua,41.83
89618924a0bffff,2024-02,1,12.914412570556657,77.5772879949045,Arya Nagar,2.15
89618924a0fffff,2023-11,6,12.913354789363588,77.574262423783,Umarbagh Layout,19.45
89618924a0fffff,2023-12,2,12.913354789363588,77.574262423783,Umarbagh Layout,19.45
89618924a0fffff,2024-01,5,12.913354789363588,77.574262423783,Umarbagh Layout,19.45
89618924a0fffff,2024-02,10,12.913354789363588,77.574262423783,Umarbagh Layout,19.45
89618924a0fffff,2024-03,7,12.913354789363588,77.574262423783,Umarbagh Layout,19.45
89618924a0fffff,2024-04,1,12.913354789363588,77.574262423783,Umarbagh Layout,19.45
89618924a17ffff,2023-11,2,12.908004122768983,77.57597747034097,Sarakki,8.07
89618924a17ffff,2024-03,6,12.908004122768983,77.57597747034097,Sarakki,8.07
89618924a1bffff,2023-11,1,12.91226607835788,77.57965836229366,IG Circle,23.77
89618924a1bffff,2023-12,20,12.91226607835788,77.57965836229366,IG Circle,23.77
89618924a1bffff,2024-01,1,12.91226607835788,77.57965836229366,IG Circle,23.77
89618924a1bffff,2024-02,17,12.91226607835788,77.57965836229366,IG Circle,23.77
89618924a1bffff,2024-03,1,12.91226607835788,77.57965836229366,IG Circle,23.77
89618924a23ffff,2023-12,1,12.911239225578086,77.56821165296498,Teachers Colony,3.31
89618924a23ffff,2024-03,1,12.911239225578086,77.56821165296498,Teachers Colony,3.31
89618924a27ffff,2024-01,2,12.910181443008213,77.56518645328696,Kumaraswamy Layout,2.21
89618924a2bffff,2024-03,3,12.914443321768653,77.56886677487815,PSTI Quarters,7.08
89618924a2bffff,2024-04,1,12.914443321768653,77.56886677487815,PSTI Quarters,7.08
89618924a2fffff,2024-01,1,12.913385493381838,77.56584151918258,Teachers Colony,9.7
89618924a2fffff,2024-02,4,12.913385493381838,77.56584151918258,Teachers Colony,9.7
89618924a2fffff,2024-03,3,12.913385493381838,77.56584151918258,Teachers Colony,9.7
89618924a33ffff,2023-12,14,12.909092872171389,77.57058181699108,Tippu Sultan Circle,13.15
89618924a33ffff,2024-03,3,12.909092872171389,77.57058181699108,Tippu Sultan Circle,13.15
89618924a3bffff,2023-12,6,12.912297007700309,77.57123697646674,Vivekanand Colony,16.63
89618924a3bffff,2024-01,4,12.912297007700309,77.57123697646674,Vivekanand Colony,16.63
89618924a3bffff,2024-02,8,12.912297007700309,77.57123697646674,Vivekanand Colony,16.63
89618924a3bffff,2024-03,5,12.912297007700309,77.57123697646674,Vivekanand Colony,16.63
89618924a3bffff,2024-04,2,12.912297007700309,77.57123697646674,Vivekanand Colony,16.63
89618924a43ffff,2024-01,7,12.918674630614579,77.58096903580913,Jayanagar,24.22
89618924a43ffff,2024-02,12,12.918674630614579,77.58096903580913,Jayanagar,24.22
89618924a43ffff,2024-03,16,12.918674630614579,77.58096903580913,Jayanagar,24.22
89618924a43ffff,2024-04,2,12.918674630614579,77.58096903580913,Jayanagar,24.22
89618924a47ffff,2023-11,43,12.917616804130882,77.57794328487263,Sangam Circle,42.07
89618924a47ffff,2023-12,50,12.917616804130882,77.57794328487263,Sangam Circle,42.07
89618924a47ffff,2024-01,39,12.917616804130882,77.57794328487263,Sangam Circle,42.07
89618924a47ffff,2024-02,13,12.917616804130882,77.57794328487263,Sangam Circle,42.07
89618924a47ffff,2024-03,31,12.917616804130882,77.57794328487263,Sangam Circle,42.07
89618924a47ffff,2024-04,3,12.917616804130882,77.57794328487263,Sangam Circle,42.07
89618924a4bffff,2023-11,1,12.92187891637574,77.58162440025595,Shri Satya Sai Circle,32.57
89618924a4bffff,2023-12,74,12.92187891637574,77.58162440025595,Shri Satya Sai Circle,32.57
89618924a4bffff,2024-01,8,12.92187891637574,77.58162440025595,Shri Satya Sai Circle,32.57
89618924a4bffff,2024-02,2,12.92187891637574,77.58162440025595,Shri Satya Sai Circle,32.57
89618924a4bffff,2024-03,21,12.92187891637574,77.58162440025595,Shri Satya Sai Circle,32.57
89618924a4fffff,2023-11,1,12.920821044130326,77.57859859329918,Jayanagar,6.84
89618924a4fffff,2023-12,1,12.920821044130326,77.57859859329918,Jayanagar,6.84
89618924a4fffff,2024-01,2,12.920821044130326,77.57859859329918,Jayanagar,6.84
89618924a4fffff,2024-02,1,12.920821044130326,77.57859859329918,Jayanagar,6.84
89618924a4fffff,2024-03,1,12.920821044130326,77.57859859329918,Jayanagar,6.84
89618924a53ffff,2023-11,1,12.916528131486958,77.58333950852602,Sri Aurobindo Circle,11.72
89618924a53ffff,2023-12,3,12.916528131486958,77.58333950852602,Sri Aurobindo Circle,11.72
89618924a53ffff,2024-01,3,12.916528131486958,77.58333950852602,Sri Aurobindo Circle,11.72
89618924a53ffff,2024-02,3,12.916528131486958,77.58333950852602,Sri Aurobindo Circle,11.72
89618924a53ffff,2024-03,2,12.916528131486958,77.58333950852602,Sri Aurobindo Circle,11.72
89618924a57ffff,2023-11,2,12.915470351268207,77.58031368982193,Jalamandala CHS,14.09
89618924a57ffff,2023-12,2,12.915470351268207,77.58031368982193,Jalamandala CHS,14.09
89618924a57ffff,2024-01,1,12.915470351268207,77.58031368982193,Jalamandala CHS,14.09
89618924a57ffff,2024-02,7,12.915470351268207,77.58031368982193,Jalamandala CHS,14.09
89618924a57ffff,2024-04,2,12.915470351268207,77.58031368982193,Jalamandala CHS,14.09
89618924a5bffff,2023-11,22,12.91973245659429,77.58399491053271,Jayanagar,35.05
89618924a5bffff,2023-12,29,12.91973245659429,77.58399491053271,Jayanagar,35.05
89618924a5bffff,2024-01,9,12.91973245659429,77.58399491053271,Jayanagar,35.05
89618924a5bffff,2024-02,8,12.91973245659429,77.58399491053271,Jayanagar,35.05
89618924a5bffff,2024-03,26,12.91973245659429,77.58399491053271,Jayanagar,35.05
89618924a5bffff,2024-04,4,12.91973245659429,77.58399491053271,Jayanagar,35.05
89618924a63ffff,2023-11,55,12.918705298139068,77.57254735078503,Banashankari Bus Stand Junction,42.17
89618924a63ffff,2023-12,60,12.918705298139068,77.57254735078503,Banashankari Bus Stand Junction,42.17
89618924a63ffff,2024-01,13,12.918705298139068,77.57254735078503,Banashankari Bus Stand Junction,42.17
89618924a63ffff,2024-02,11,12.918705298139068,77.57254735078503,Banashankari Bus Stand Junction,42.17
89618924a63ffff,2024-03,21,12.918705298139068,77.57254735078503,Banashankari Bus Stand Junction,42.17
89618924a63ffff,2024-04,8,12.918705298139068,77.57254735078503,Banashankari Bus Stand Junction,42.17
89618924a6bffff,2023-11,2,12.921909453006343,77.57320256562895,Brigade Software Park,7.25
89618924a6bffff,2023-12,3,12.921909453006343,77.57320256562895,Brigade Software Park,7.25
89618924a6bffff,2024-01,1,12.921909453006343,77.57320256562895,Brigade Software Park,7.25
89618924a6bffff,2024-04,1,12.921909453006343,77.57320256562895,Brigade Software Park,7.25
89618924a6fffff,2024-03,1,12.92085153349821,77.57017707406985,,1.34
89618924a73ffff,2023-11,77,12.916558977154455,77.57491765773244,Banashankari Bus Stand Junction,52.52
89618924a73ffff,2023-12,97,12.916558977154455,77.57491765773244,Banashankari Bus Stand Junction,52.52
89618924a73ffff,2024-01,41,12.916558977154455,77.57491765773244,Banashankari Bus Stand Junction,52.52
89618924a73ffff,2024-02,32,12.916558977154455,77.57491765773244,Banashankari Bus Stand Junction,52.52
89618924a73ffff,2024-03,63,12.916558977154455,77.57491765773244,Banashankari Bus Stand Junction,52.52
89618924a73ffff,2024-04,11,12.916558977154455,77.57491765773244,Banashankari Bus Stand Junction,52.52
89618924a77ffff,2023-12,9,12.91550114969663,77.57189215439784,Prestige Brooklyn Heights,28.66
89618924a77ffff,2024-01,10,12.91550114969663,77.57189215439784,Prestige Brooklyn Heights,28.66
89618924a77ffff,2024-02,15,12.91550114969663,77.57189215439784,Prestige Brooklyn Heights,28.66
89618924a77ffff,2024-03,26,12.91550114969663,77.57189215439784,Prestige Brooklyn Heights,28.66
89618924a77ffff,2024-04,3,12.91550114969663,77.57189215439784,Prestige Brooklyn Heights,28.66
89618924a7bffff,2023-11,1,12.919763171381007,77.57557291013913,Jayanagar,6.11
89618924a7bffff,2023-12,3,12.919763171381007,77.57557291013913,Jayanagar,6.11
89618924a7bffff,2024-01,1,12.919763171381007,77.57557291013913,Jayanagar,6.11
89618924a87ffff,2024-01,2,12.90265329845601,77.57769249045654,Abhignas Misty Woods,3.73
89618924a8bffff,2023-11,4,12.90691519480368,77.58137341326427,Learning to Fly,18.86
89618924a8bffff,2023-12,4,12.90691519480368,77.58137341326427,Learning to Fly,18.86
89618924a8bffff,2024-01,2,12.90691519480368,77.58137341326427,Learning to Fly,18.86
89618924a8bffff,2024-02,9,12.90691519480368,77.58137341326427,Learning to Fly,18.86
89618924a8bffff,2024-03,8,12.90691519480368,77.58137341326427,Learning to Fly,18.86
89618924a8bffff,2024-04,1,12.90691519480368,77.58137341326427,Learning to Fly,18.86
89618924a8fffff,2023-12,7,12.905857551930492,77.57834776261157,Sarakki Extension,13.87
