veh_frac,vio_cov
0.18052093665099833,0.3632696141667644
0.18101686144292553,0.3636549447971988
0.18151278623485273,0.36404027542763323
0.18200871102677993,0.3644256060580677
0.18250463581870716,0.36481093668850206
0.18300056061063436,0.3651962673189365
0.18349648540256155,0.3655815979493709
0.18399241019448875,0.36596692857980534
0.18448833498641598,0.36635225921023973
0.18498425977834318,0.36673758984067417
0.18548018457027038,0.36712292047110856
0.1859761093621976,0.367508251101543
0.1864720341541248,0.3678935817319774
0.186967958946052,0.36827891236241184
0.1874638837379792,0.3686642429928463
0.18795980852990643,0.36904957362328067
0.18845573332183363,0.3694349042537151
0.18895165811376083,0.3698202348841495
0.18944758290568806,0.37020556551458395
0.18994350769761525,0.37059089614501833
0.19043943248954245,0.3709762267754528
0.19093535728146965,0.37136155740588717
0.19143128207339688,0.3717468880363216
0.19192720686532408,0.372132218666756
0.19242313165725128,0.37251754929719044
0.19291905644917848,0.37290287992762483
0.1934149812411057,0.3732882105580593
0.1939109060330329,0.3736735411884937
0.1944068308249601,0.3740588718189281
0.19490275561688733,0.37444420244936255
0.19539868040881453,0.37482953307979694
0.19589460520074173,0.3752148637102314
0.19639052999266893,0.37560019434066577
0.19688645478459615,0.3759855249711002
0.19738237957652335,0.3763708556015346
0.19787830436845055,0.37675618623196905
0.19837422916037775,0.37714151686240344
0.19887015395230498,0.3775268474928379
0.19936607874423218,0.37791217812327227
0.19986200353615938,0.3782975087537067
0.2003579283280866,0.37868283938414116
0.2008538531200138,0.37906817001457555
0.201349777911941,0.37945350064501
0.2018457027038682,0.3798388312754444
0.20234162749579543,0.3802241619058788
0.20283755228772263,0.3806094925363132
0.20333347707964983,0.38099482316674765
0.20382940187157705,0.38138015379718204
0.20432532666350425,0.3817654844276165
0.20482125145543145,0.3821508150580509
0.20531717624735865,0.3825361456884853
0.20581310103928588,0.3829214763189197
0.20630902583121308,0.38330680694935415
0.20680495062314028,0.3836921375797886
0.20730087541506748,0.384077468210223
0.2077968002069947,0.3844627988406574
0.2082927249989219,0.3848481294710918
0.2087886497908491,0.38523346010152626
0.20928457458277633,0.38561879073196065
0.20978049937470353,0.3860041213623951
0.21027642416663073,0.3863894519928295
0.21077234895855793,0.3867747826232639
0.21126827375048515,0.3871601132536983
0.21176419854241235,0.38754544388413276
0.21226012333433955,0.3879307745145672
0.21275604812626678,0.3883161051450016
0.21325197291819398,0.38870143577543603
0.21374789771012118,0.3890867664058704
0.21424382250204838,0.38947209703630487
0.2147397472939756,0.38985742766673925
0.2152356720859028,0.3902427582971737
0.21573159687783,0.3906280889276081
0.2162275216697572,0.39101341955804253
0.21672344646168443,0.3913987501884769
0.21721937125361163,0.39178408081891136
0.21771529604553883,0.39216941144934575
0.21821122083746605,0.3925547420797802
0.21870714562939325,0.39294007271021464
0.21920307042132045,0.393325403340649
0.21969899521324765,0.39371073397108347
0.22019492000517488,0.39409606460151786
0.22069084479710208,0.3944813952319523
0.22118676958902928,0.3948667258623867
0.22168269438095647,0.39525205649282114
0.2221786191728837,0.3956373871232555
0.2226745439648109,0.39602271775368997
0.2231704687567381,0.39640804838412436
0.22366639354866533,0.3967933790145588
0.22416231834059253,0.3971787096449932
0.22465824313251972,0.39756404027542763
0.22515416792444692,0.3979493709058621
0.22565009271637415,0.39833470153629646
0.22614601750830135,0.3987200321667309
0.22664194230022855,0.3991053627971653
0.22713786709215578,0.39949069342759974
0.22763379188408298,0.39987602405803413
0.22812971667601017,0.4002613546884686
0.22862564146793737,0.40064668531890296
0.2291215662598646,0.4010320159493374
0.2296174910517918,0.4014173465797718
0.230113415843719,0.40180267721020624
0.2306093406356462,0.4021880078406406
0.23110526542757343,0.40257333847107507
0.23160119021950062,0.4029586691015095
0.23209711501142782,0.4033439997319439
0.23259303980335505,0.40372933036237835
0.23308896459528225,0.40411466099281274
0.23358488938720945,0.4044999916232472
0.23408081417913665,0.40488532225368157
0.23457673897106388,0.405270652884116
0.23507266376299107,0.4056559835145504
0.23556858855491827,0.40604131414498484
0.2360645133468455,0.40642664477541923
0.2365604381387727,0.4068119754058537
0.2370563629306999,0.4071973060362881
0.2375522877226271,0.4075826366667225
0.23804821251455432,0.40796796729715695
0.23854413730648152,0.40835329792759134
0.23904006209840872,0.4087386285580258
0.23953598689033592,0.4091239591884602
0.24003191168226315,0.4095092898188946
0.24052783647419035,0.409894620449329
0.24102376126611755,0.41027995107976345
0.24151968605804477,0.41066528171019784
0.24201561084997197,0.4110506123406323
0.24251153564189917,0.41143594297106667
0.24300746043382637,0.4118212736015011
0.2435033852257536,0.41220660423193556
0.2439993100176808,0.41259193486236995
0.244495234809608,0.4129772654928044
0.24499115960153522,0.4133625961232388
0.24548708439346242,0.4137479267536732
0.24598300918538962,0.4141332573841076
0.24647893397731682,0.41451858801454206
0.24697485876924405,0.41490391864497644
0.24747078356117125,0.4152892492754109
0.24796670835309845,0.4156745799058453
0.24846263314502565,0.4160599105362797
0.24895855793695287,0.4164452411667141
0.24945448272888007,0.41683057179714855
0.24995040752080727,0.417215902427583
0.2504463323127345,0.4176012330580174
0.25094225710466167,0.41798656368845183
0.2514381818965889,0.4183718943188862
0.2519341066885161,0.41875722494932066
0.2524300314804433,0.41914255557975505
0.2529259562723705,0.4195278862101895
0.25342188106429775,0.4199132168406239
0.2539178058562249,0.4202985474710583
0.25441373064815215,0.4206838781014927
0.2549096554400794,0.42106920873192716
0.25540558023200655,0.42145453936236155
0.2559015050239338,0.421839869992796
0.25639742981586094,0.42222520062323043
0.25689335460778817,0.4226105312536648
0.2573892793997154,0.42299586188409927
0.25788520419164257,0.42338119251453366
0.2583811289835698,0.4237665231449681
0.258877053775497,0.4241518537754025
0.2593729785674242,0.42453718440583693
0.2598689033593514,0.4249225150362713
0.26036482815127865,0.42530784566670576
0.2608607529432058,0.42569317629714015
0.26135667773513305,0.4260785069275746
0.2618526025270602,0.42646383755800904
0.26234852731898745,0.42684916818844343
0.2628444521109147,0.4272344988188779
0.26334037690284184,0.42761982944931226
0.26383630169476907,0.4280051600797467
0.2643322264866963,0.4283904907101811
0.26482815127862347,0.42877582134061554
0.2653240760705507,0.4291611519710499
0.2658200008624779,0.42954648260148437
0.2663159256544051,0.42993181323191876
0.2668118504463323,0.4303171438623532
0.2673077752382595,0.4307024744927876
0.2678037000301867,0.43108780512322203
0.26829962482211395,0.4314731357536565
0.2687955496140411,0.43185846638409087
0.26929147440596835,0.4322437970145253
0.26978739919789557,0.4326291276449597
0.27028332398982274,0.43301445827539414
0.27077924878174997,0.43339978890582853
0.2712751735736772,0.433785119536263
0.27177109836560437,0.43417045016669736
0.2722670231575316,0.4345557807971318
0.2727629479494588,0.4349411114275662
0.273258872741386,0.43532644205800064
0.2737547975333132,0.43571177268843503
0.2742507223252404,0.4360971033188695
0.2747466471171676,0.4364824339493039
0.27524257190909485,0.4368677645797383
0.275738496701022,0.43725309521017275
0.27623442149294924,0.43763842584060714
0.27673034628487647,0.4380237564710416
0.27722627107680364,0.43840908710147597
0.27772219586873087,0.4387944177319104
0.2782181206606581,0.4391797483623448
0.27871404545258527,0.43956507899277925
0.2792099702445125,0.43995040962321363
0.27970589503643967,0.4403357402536481
0.2802018198283669,0.4407210708840825
0.2806977446202941,0.4411064015145169
0.2811936694122213,0.44149173214495135
0.2816895942041485,0.44187706277538574
0.28218551899607575,0.4422623934058202
0.2826814437880029,0.4426477240362546
0.28317736857993014,0.443033054666689
0.28367329337185737,0.4434183852971234
0.28416921816378454,0.44380371592755785
0.28466514295571177,0.44418904655799224
0.28516106774763894,0.4445743771884267
0.28565699253956617,0.44495970781886107
0.2861529173314934,0.4453450384492955
0.28664884212342057,0.44573036907972996
0.2871447669153478,0.44611569971016435
0.287640691707275,0.4465010303405988
0.2881366164992022,0.4468863609710332
0.2886325412911294,0.4472716916014676
0.28912846608305665,0.447657022231902
0.2896243908749838,0.44804235286233646
0.29012031566691104,0.44842768349277085
0.2906162404588382,0.4488130141232053
0.29111216525076544,0.4491983447536397
0.29160809004269267,0.4495836753840741
0.29210401483461984,0.4499690060145085
0.29259993962654707,0.45035433664494295
0.2930958644184743,0.4507396672753774
0.29359178921040147,0.4511249979058118
0.2940877140023287,0.45151032853624623
0.2945836387942559,0.4518956591666806
0.2950795635861831,0.45228098979711506
0.2955754883781103,0.45266632042754945
0.29607141317003755,0.4530516510579839
0.2965673379619647,0.4534369816884183
0.29706326275389194,0.4538223123188527
0.2975591875458191,0.4542076429492871
0.29805511233774634,0.45459297357972156
0.29855103712967357,0.45497830421015595
0.29904696192160074,0.4553636348405904
0.29954288671352797,0.45574896547102484
0.3000388115054552,0.4561342961014592
0.30053473629738237,0.45651962673189367
0.3010306610893096,0.45690495736232806
0.3015265858812368,0.4572902879927625
0.302022510673164,0.4576756186231969
0.3025184354650912,0.45806094925363133
0.3030143602570184,0.4584462798840657
0.3035102850489456,0.45883161051450017
0.30400620984087284,0.45921694114493455
0.3045021346328,0.459602271775369
0.30499805942472724,0.45998760240580344
0.30549398421665447,0.46037293303623783
0.30598990900858164,0.4607582636666723
0.30648583380050887,0.46114359429710666
0.3069817585924361,0.4615289249275411
0.30747768338436327,0.4619142555579755
0.3079736081762905,0.46229958618840994
0.30846953296821766,0.4626849168188443
0.3089654577601449,0.46307024744927877
0.3094613825520721,0.46345557807971316
0.3099573073439993,0.4638409087101476
0.3104532321359265,0.464226239340582
0.31094915692785374,0.46461156997101644
0.3114450817197809,0.4649969006014509
0.31194100651170814,0.46538223123188527
0.31243693130363537,0.4657675618623197
0.31293285609556254,0.4661528924927541
0.31342878088748977,0.46653822312318854
0.31392470567941694,0.46692355375362293
0.31442063047134416,0.4673088843840574
0.3149165552632714,0.46769421501449177
0.31541248005519856,0.4680795456449262
0.3159084048471258,0.4684648762753606
0.316404329639053,0.46885020690579504
0.3169002544309802,0.46923553753622943
0.3173961792229074,0.4696208681666639
0.31789210401483464,0.4700061987970983
0.3183880288067618,0.4703915294275327
0.31888395359868904,0.47077686005796715
0.31937987839061627,0.47116219068840154
0.31987580318254344,0.471547521318836
0.32037172797447067,0.47193285194927037
0.32086765276639784,0.4723181825797048
0.32136357755832506,0.4727035132101392
0.3218595023502523,0.47308884384057365
0.32235542714217946,0.47347417447100804
0.3228513519341067,0.4738595051014425
0.3233472767260339,0.47424483573187687
0.3238432015179611,0.4746301663623113
0.3243391263098883,0.47501549699274576
0.32483505110181554,0.47540082762318014
0.3253309758937427,0.4757861582536146
0.32582690068566994,0.476171488884049
0.3263228254775971,0.4765568195144834
0.32681875026952434,0.4769421501449178
0.32731467506145157,0.47732748077535225
0.32781059985337874,0.47771281140578664
0.32830652464530596,0.4780981420362211
0.3288024494372332,0.4784834726666555
0.32929837422916036,0.4788688032970899
0.3297942990210876,0.47925413392752436
0.3302902238130148,0.47963946455795875
0.330786148604942,0.4800247951883932
0.3312820733968692,0.4804101258188276
0.3317779981887964,0.480795456449262
0.3322739229807236,0.4811807870796964
0.33276984777265084,0.48156611771013086
0.333265772564578,0.48195144834056525
0.33376169735650524,0.4823367789709997
0.33425762214843247,0.4827221096014341
0.33475354694035964,0.4831074402318685
0.33524947173228686,0.4834927708623029
0.3357453965242141,0.48387810149273736
0.33624132131614126,0.4842634321231718
0.3367372461080685,0.4846487627536062
0.33723317089999566,0.48503409338404063
0.3377290956919229,0.485419424014475
0.3382250204838501,0.48580475464490946
0.3387209452757773,0.48619008527534385
0.3392168700677045,0.4865754159057783
0.33971279485963174,0.4869607465362127
0.3402087196515589,0.48734607716664713
0.34070464444348614,0.4877314077970815
0.34120056923541336,0.48811673842751596
0.34169649402734054,0.48850206905795035
0.34219241881926776,0.4888873996883848
0.342688343611195,0.48927273031881924
0.34318426840312216,0.4896580609492536
0.3436801931950494,0.49004339157968807
0.34417611798697656,0.49042872221012246
0.3446720427789038,0.4908140528405569
0.345167967570831,0.4911993834709913
0.3456638923627582,0.49158471410142573
0.3461598171546854,0.4919700447318601
0.34665574194661264,0.49235537536229457
0.3471516667385398,0.49274070599272896
0.34764759153046704,0.4931260366231634
0.34814351632239426,0.4935113672535978
0.34863944111432144,0.49389669788403223
0.34913536590624866,0.4942820285144667
0.34963129069817583,0.49466735914490106
0.35012721549010306,0.4950526897753355
0.3506231402820303,0.4954380204057699
0.35111906507395746,0.49582335103620434
0.3516149898658847,0.49620868166663873
0.3521109146578119,0.4965940122970732
0.3526068394497391,0.49697934292750756
0.3531027642416663,0.497364673557942
0.35359868903359354,0.4977500041883764
0.3540946138255207,0.49813533481881084
0.35459053861744794,0.4985206654492453
0.3550864634093751,0.49890599607967967
0.35558238820130234,0.4992913267101141
0.35607831299322956,0.4996766573405485
0.35657423778515673,0.5000619879709829
0.35707016257708396,0.5004473186014173
0.3575660873690112,0.5008326492318518
0.35806201216093836,0.5012179798622862
0.3585579369528656,0.5016033104927206
0.3590538617447928,0.501988641123155
0.35954978653672,0.5023739717535894
0.3600457113286472,0.5027593023840239
0.36054163612057444,0.5031446330144582
0.3610375609125016,0.5035299636448927
0.36153348570442884,0.5039152942753271
0.362029410496356,0.5043006249057616
0.36252533528828323,0.504685955536196
0.36302126008021046,0.5050712861666303
0.36351718487213763,0.5054566167970648
0.36401310966406486,0.5058419474274992
0.3645090344559921,0.5062272780579337
0.36500495924791926,0.506612608688368
0.3655008840398465,0.5069979393188024
0.3659968088317737,0.5073832699492369
0.3664927336237009,0.5077686005796713
0.3669886584156281,0.5081539312101058
0.3674845832075553,0.5085392618405401
0.3679805079994825,0.5089245924709745
0.36847643279140974,0.509309923101409
0.3689723575833369,0.5096952537318434
0.36946828237526413,0.5100805843622778
0.36996420716719136,0.5104659149927122
0.37046013195911853,0.5108512456231467
0.37095605675104576,0.5112365762535811
0.371451981542973,0.5116219068840154
0.37194790633490016,0.5120072375144499
0.3724438311268274,0.5123925681448843
0.37293975591875456,0.5127778987753188
0.3734356807106818,0.5131632294057532
0.373931605502609,0.5135485600361875
0.3744275302945362,0.513933890666622
0.3749234550864634,0.5143192212970564
0.37541937987839064,0.5147045519274909
0.3759153046703178,0.5150898825579252
0.37641122946224503,0.5154752131883596
0.37690715425417226,0.5158605438187941
0.37740307904609943,0.5162458744492285
0.37789900383802666,0.5166312050796629
0.37839492862995383,0.5170165357100973
